id,source_file,month,year,sl_no,heads_of_crime,major_head,minor_head,upto_end_of_month,prev_year_month,previous_month,current_month,category_id,category_name,subcategory_id,subcategory_name,mapping_confidence,mapping_method
479,CRIME_REVIEW_FOR_THE_MONTH_OF_APRIL_2026.csv,4,2026,479,A - IPC Crime,"INFANTICIDE (Sec.315, 316 IPC/91,92 BNS)",Male,2,0,2,0,3,Cyber Crime,,,0.4,token_overlap
480,CRIME_REVIEW_FOR_THE_MONTH_OF_APRIL_2026.csv,4,2026,480,A - IPC Crime,"INFANTICIDE (Sec.315, 316 IPC/91,92 BNS)",Female,1,0,1,0,3,Cyber Crime,,,0.4,token_overlap
481,CRIME_REVIEW_FOR_THE_MONTH_OF_APRIL_2026.csv,4,2026,481,A - IPC Crime,"OFFENCES RELATED TO MARRIAGE (Sec.493 to 498 IPC/81,84 BNS)",,10,3,1,4,3,Cyber Crime,,,0.4,token_overlap
482,CRIME_REVIEW_FOR_THE_MONTH_OF_APRIL_2026.csv,4,2026,482,A - IPC Crime,"BUYING & SELLING MINOR FOR PROSTITUTION (Sec.372, 373 IPC/98,99 BNS)",,0,0,0,0,3,Cyber Crime,,,0.4,token_overlap
483,CRIME_REVIEW_FOR_THE_MONTH_OF_APRIL_2026.csv,4,2026,483,A - IPC Crime,DOCUMENTS & PROPERTY MARKS (Sec.483 to 489 IPC/346-350(2) BNS),Documents,0,0,0,0,3,Cyber Crime,,,0.4,token_overlap
484,CRIME_REVIEW_FOR_THE_MONTH_OF_APRIL_2026.csv,4,2026,484,A - IPC Crime,DOCUMENTS & PROPERTY MARKS (Sec.483 to 489 IPC/346-350(2) BNS),Property,0,0,0,0,3,Cyber Crime,,,0.4,token_overlap
485,CRIME_REVIEW_FOR_THE_MONTH_OF_APRIL_2026.csv,4,2026,485,A - IPC Crime,DEFAMATION (Sec.500 to 502 IPC/350(2)-356(4) BNS),Persons,6,0,2,2,2,Crimes Against Persons,,,0.4,token_overlap
486,CRIME_REVIEW_FOR_THE_MONTH_OF_APRIL_2026.csv,4,2026,486,A - IPC Crime,DEFAMATION (Sec.500 to 502 IPC/350(2)-356(4) BNS),Printed Matter,0,0,0,0,3,Cyber Crime,,,0.4,token_overlap
487,CRIME_REVIEW_FOR_THE_MONTH_OF_APRIL_2026.csv,4,2026,487,A - IPC Crime,DEFAMATION (Sec.500 to 502 IPC/350(2)-356(4) BNS),Others,1,0,1,0,3,Cyber Crime,,,0.4,token_overlap
488,CRIME_REVIEW_FOR_THE_MONTH_OF_APRIL_2026.csv,4,2026,488,A - IPC Crime,ELECTION(Sec.171(E) to 171(1) IPC/173-177 BNS),Assembly,6,0,0,6,3,Cyber Crime,,,0.4,token_overlap
489,CRIME_REVIEW_FOR_THE_MONTH_OF_APRIL_2026.csv,4,2026,489,A - IPC Crime,ELECTION(Sec.171(E) to 171(1) IPC/173-177 BNS),Parliament,0,1,0,0,3,Cyber Crime,,,0.4,token_overlap
490,CRIME_REVIEW_FOR_THE_MONTH_OF_APRIL_2026.csv,4,2026,490,A - IPC Crime,ELECTION(Sec.171(E) to 171(1) IPC/173-177 BNS),Other Elected Bodies,1,0,1,0,3,Cyber Crime,,,0.4,token_overlap
491,CRIME_REVIEW_FOR_THE_MONTH_OF_APRIL_2026.csv,4,2026,491,A - IPC Crime,"SLAVERY (Sec.370, 371, 374 IPC/143,145,146 BNS)",Man,0,0,0,0,3,Cyber Crime,,,0.4,token_overlap
492,CRIME_REVIEW_FOR_THE_MONTH_OF_APRIL_2026.csv,4,2026,492,A - IPC Crime,"SLAVERY (Sec.370, 371, 374 IPC/143,145,146 BNS)",Woman,0,0,0,0,3,Cyber Crime,,,0.4,token_overlap
493,CRIME_REVIEW_FOR_THE_MONTH_OF_APRIL_2026.csv,4,2026,493,A - IPC Crime,"SLAVERY (Sec.370, 371, 374 IPC/143,145,146 BNS)",Boy,2,0,0,0,3,Cyber Crime,,,0.4,token_overlap
494,CRIME_REVIEW_FOR_THE_MONTH_OF_APRIL_2026.csv,4,2026,494,A - IPC Crime,"SLAVERY (Sec.370, 371, 374 IPC/143,145,146 BNS)",Girl,0,0,0,0,3,Cyber Crime,,,0.4,token_overlap
495,CRIME_REVIEW_FOR_THE_MONTH_OF_APRIL_2026.csv,4,2026,495,A - IPC Crime,Attempting to commit offences (Sec.511 IPC/62 BNS),Attempting to commit offences,11,22,0,0,3,Cyber Crime,,,0.4,token_overlap
496,CRIME_REVIEW_FOR_THE_MONTH_OF_APRIL_2026.csv,4,2026,496,A - IPC Crime,ILLEGAL DETENTION (Sec.342 IPC/127(2) BNS),NA,1,0,0,1,3,Cyber Crime,,,0.4,token_overlap
497,CRIME_REVIEW_FOR_THE_MONTH_OF_APRIL_2026.csv,4,2026,497,A - IPC Crime,FALSE EVIDENCE (Sec.191 to 205 IPC/227-242 BNS),NA,1,1,0,0,3,Cyber Crime,,,0.4,token_overlap
498,CRIME_REVIEW_FOR_THE_MONTH_OF_APRIL_2026.csv,4,2026,498,A - IPC Crime,EXPOSURE AND ABANDONMENT OF CHILD (Sec.317 IPC/93 BNS),Boy,5,2,2,2,3,Cyber Crime,,,0.4,token_overlap
499,CRIME_REVIEW_FOR_THE_MONTH_OF_APRIL_2026.csv,4,2026,499,A - IPC Crime,EXPOSURE AND ABANDONMENT OF CHILD (Sec.317 IPC/93 BNS),Girl,8,4,2,2,3,Cyber Crime,,,0.4,token_overlap
500,CRIME_REVIEW_FOR_THE_MONTH_OF_APRIL_2026.csv,4,2026,500,A - IPC Crime,OF ABETMENT (Sec.107 to 120 IPC/45-60 BNS),NA,2,1,1,1,3,Cyber Crime,,,0.4,token_overlap
501,CRIME_REVIEW_FOR_THE_MONTH_OF_APRIL_2026.csv,4,2026,501,A - IPC Crime,"FAILURE TO APPEAR TO COURT (Sec.174A, 229A IPC/209,269 BNS)",IPC 174 A/BNS 209,54,16,17,7,3,Cyber Crime,,,0.4,token_overlap
502,CRIME_REVIEW_FOR_THE_MONTH_OF_APRIL_2026.csv,4,2026,502,A - IPC Crime,"FAILURE TO APPEAR TO COURT (Sec.174A, 229A IPC/209,269 BNS)",IPC 229 A/BNS 269,208,41,56,44,3,Cyber Crime,,,0.4,token_overlap
503,CRIME_REVIEW_FOR_THE_MONTH_OF_APRIL_2026.csv,4,2026,503,A - IPC Crime,Concealment of birth by secret disposal of Child,Girl,8,2,1,3,3,Cyber Crime,,,0.4,token_overlap
504,CRIME_REVIEW_FOR_THE_MONTH_OF_APRIL_2026.csv,4,2026,504,A - IPC Crime,Concealment of birth by secret disposal of Child,Boy,11,5,4,3,3,Cyber Crime,,,0.4,token_overlap
505,CRIME_REVIEW_FOR_THE_MONTH_OF_APRIL_2026.csv,4,2026,505,A - IPC Crime,ASSAULT OR USE OF CRIMINAL FORCE TO DISROBE WOMEN,NA,2,0,1,0,2,Crimes Against Persons,5,Assault,0.95,substring
506,CRIME_REVIEW_FOR_THE_MONTH_OF_APRIL_2026.csv,4,2026,506,A - IPC Crime,Disobedience to Order Promulgated by Public/Servant,By Govt. Institution,1,0,0,0,3,Cyber Crime,,,0.4,token_overlap
507,CRIME_REVIEW_FOR_THE_MONTH_OF_APRIL_2026.csv,4,2026,507,A - IPC Crime,Disobedience to Order Promulgated by Public/Servant,By Others,9,0,2,0,3,Cyber Crime,,,0.4,token_overlap
508,CRIME_REVIEW_FOR_THE_MONTH_OF_APRIL_2026.csv,4,2026,508,A - IPC Crime,Disobedience to Order Promulgated by Public/Servant,By Private Institution,6,0,3,2,3,Cyber Crime,,,0.4,token_overlap
509,CRIME_REVIEW_FOR_THE_MONTH_OF_APRIL_2026.csv,4,2026,509,A - IPC Crime,Human Trafficking,Women,0,0,0,0,3,Cyber Crime,,,0.4,token_overlap
510,CRIME_REVIEW_FOR_THE_MONTH_OF_APRIL_2026.csv,4,2026,510,A - IPC Crime,Human Trafficking,Girl,3,0,0,1,3,Cyber Crime,,,0.4,token_overlap
511,CRIME_REVIEW_FOR_THE_MONTH_OF_APRIL_2026.csv,4,2026,511,A - IPC Crime,Human Trafficking,Eunuch,0,0,0,0,3,Cyber Crime,,,0.4,token_overlap
512,CRIME_REVIEW_FOR_THE_MONTH_OF_APRIL_2026.csv,4,2026,512,A - IPC Crime,Human Trafficking,Men,2,0,0,0,3,Cyber Crime,,,0.4,token_overlap
513,CRIME_REVIEW_FOR_THE_MONTH_OF_APRIL_2026.csv,4,2026,513,A - IPC Crime,Human Trafficking,Boy,2,0,0,0,3,Cyber Crime,,,0.4,token_overlap
514,CRIME_REVIEW_FOR_THE_MONTH_OF_APRIL_2026.csv,4,2026,514,A - IPC Crime,Giving false information respecting an offence committed,Giving false information respecting an offence committed,3,2,1,1,3,Cyber Crime,,,0.4,token_overlap
515,CRIME_REVIEW_FOR_THE_MONTH_OF_APRIL_2026.csv,4,2026,515,A - IPC Crime,Harbouring offender,NA,0,1,0,0,3,Cyber Crime,,,0.4,token_overlap
516,CRIME_REVIEW_FOR_THE_MONTH_OF_APRIL_2026.csv,4,2026,516,A - IPC Crime,Pettry Organised Crimes,Cargo Theft,0,0,0,0,1,Theft & Burglary,,,0.4,token_overlap
517,CRIME_REVIEW_FOR_THE_MONTH_OF_APRIL_2026.csv,4,2026,517,A - IPC Crime,Pettry Organised Crimes,Pick Pocketing,0,0,0,0,2,Crimes Against Persons,,,0.4,token_overlap
518,CRIME_REVIEW_FOR_THE_MONTH_OF_APRIL_2026.csv,4,2026,518,A - IPC Crime,Pettry Organised Crimes,Shop Lifting,0,0,0,0,2,Crimes Against Persons,,,0.4,token_overlap
519,CRIME_REVIEW_FOR_THE_MONTH_OF_APRIL_2026.csv,4,2026,519,A - IPC Crime,Pettry Organised Crimes,Theft Of ATM Machines,0,0,0,0,1,Theft & Burglary,,,0.4,token_overlap
520,CRIME_REVIEW_FOR_THE_MONTH_OF_APRIL_2026.csv,4,2026,520,A - IPC Crime,Pettry Organised Crimes,Theft From Vehicles,0,0,0,0,1,Theft & Burglary,,,0.4,token_overlap
521,CRIME_REVIEW_FOR_THE_MONTH_OF_APRIL_2026.csv,4,2026,521,A - IPC Crime,Pettry Organised Crimes,Unauthorised Betting/Gambling,41,30,2,30,2,Crimes Against Persons,,,0.4,token_overlap
522,CRIME_REVIEW_FOR_THE_MONTH_OF_APRIL_2026.csv,4,2026,522,A - IPC Crime,Pettry Organised Crimes,Others,4,1,2,2,2,Crimes Against Persons,,,0.4,token_overlap
523,CRIME_REVIEW_FOR_THE_MONTH_OF_APRIL_2026.csv,4,2026,523,A - IPC Crime,Public Servant in Judicial proceeding,Defence Personnel,0,0,0,0,3,Cyber Crime,,,0.4,token_overlap
524,CRIME_REVIEW_FOR_THE_MONTH_OF_APRIL_2026.csv,4,2026,524,A - IPC Crime,Public Servant in Judicial proceeding,Others,0,0,0,0,3,Cyber Crime,,,0.4,token_overlap
525,CRIME_REVIEW_FOR_THE_MONTH_OF_APRIL_2026.csv,4,2026,525,A - IPC Crime,Public Servant in Judicial proceeding,Jail Personnel,0,0,0,0,3,Cyber Crime,,,0.4,token_overlap
526,CRIME_REVIEW_FOR_THE_MONTH_OF_APRIL_2026.csv,4,2026,526,A - IPC Crime,Public Servant in Judicial proceeding,Para Military Personnel,0,0,0,0,3,Cyber Crime,,,0.4,token_overlap
527,CRIME_REVIEW_FOR_THE_MONTH_OF_APRIL_2026.csv,4,2026,527,A - IPC Crime,Public Servant in Judicial proceeding,Police Personnel,0,0,0,0,3,Cyber Crime,,,0.4,token_overlap
528,CRIME_REVIEW_FOR_THE_MONTH_OF_APRIL_2026.csv,4,2026,528,A - IPC Crime,Public Servant in Judicial proceeding,Public Sector Undertaking Official,0,0,0,0,3,Cyber Crime,,,0.4,token_overlap
529,CRIME_REVIEW_FOR_THE_MONTH_OF_APRIL_2026.csv,4,2026,529,A - IPC Crime,Public Servant in Judicial proceeding,Judicial Official,0,0,0,0,3,Cyber Crime,,,0.4,token_overlap
530,CRIME_REVIEW_FOR_THE_MONTH_OF_APRIL_2026.csv,4,2026,530,A - IPC Crime,Public Servant in Judicial proceeding,Minister,0,0,0,0,3,Cyber Crime,,,0.4,token_overlap
531,CRIME_REVIEW_FOR_THE_MONTH_OF_APRIL_2026.csv,4,2026,531,A - IPC Crime,Public Servant in Judicial proceeding,MLA,0,0,0,0,3,Cyber Crime,,,0.4,token_overlap
532,CRIME_REVIEW_FOR_THE_MONTH_OF_APRIL_2026.csv,4,2026,532,A - IPC Crime,Public Servant in Judicial proceeding,MP,0,0,0,0,3,Cyber Crime,,,0.4,token_overlap
533,CRIME_REVIEW_FOR_THE_MONTH_OF_APRIL_2026.csv,4,2026,533,A - IPC Crime,Public Servant in Judicial proceeding,Nationalised Bank Personnel,0,0,0,0,3,Cyber Crime,,,0.4,token_overlap
534,CRIME_REVIEW_FOR_THE_MONTH_OF_APRIL_2026.csv,4,2026,534,A - IPC Crime,Public Servant in Judicial proceeding,Other Elected Member,0,0,0,0,3,Cyber Crime,,,0.4,token_overlap
535,CRIME_REVIEW_FOR_THE_MONTH_OF_APRIL_2026.csv,4,2026,535,A - IPC Crime,Public Servant in Judicial proceeding,Other Enforcement Official,0,0,0,0,3,Cyber Crime,,,0.4,token_overlap
536,CRIME_REVIEW_FOR_THE_MONTH_OF_APRIL_2026.csv,4,2026,536,A - IPC Crime,Public Servant in Judicial proceeding,Other Govt Official,0,0,0,0,3,Cyber Crime,,,0.4,token_overlap
537,CRIME_REVIEW_FOR_THE_MONTH_OF_APRIL_2026.csv,4,2026,537,A - IPC Crime,"The Indian Stamp Act, 1899",NA,0,0,0,0,3,Cyber Crime,,,0.4,token_overlap
538,CRIME_REVIEW_FOR_THE_MONTH_OF_APRIL_2026.csv,4,2026,538,B - SPECIAL & LOCAL LAWS,ANTIQUES (CULTURAL PROPERTY),Antiques & Art Treasures Act 1972,0,0,0,0,,,,,,
539,CRIME_REVIEW_FOR_THE_MONTH_OF_APRIL_2026.csv,4,2026,539,B - SPECIAL & LOCAL LAWS,ANTIQUES (CULTURAL PROPERTY),Ancient Monument & Archaelogical Sites And Remains Act 1958,0,1,0,0,,,,,,
540,CRIME_REVIEW_FOR_THE_MONTH_OF_APRIL_2026.csv,4,2026,540,B - SPECIAL & LOCAL LAWS,ARMS ACT 1959,Country Made - Non Prohibited Bore - In Disturbed Area,9,2,2,2,,,,,,
541,CRIME_REVIEW_FOR_THE_MONTH_OF_APRIL_2026.csv,4,2026,541,B - SPECIAL & LOCAL LAWS,ARMS ACT 1960,Country Made - Non Prohibited Bore - In Other Area,53,14,20,12,,,,,,
542,CRIME_REVIEW_FOR_THE_MONTH_OF_APRIL_2026.csv,4,2026,542,B - SPECIAL & LOCAL LAWS,ARMS ACT 1961,Country Made - Prohibited Bore - In Disturbed Area,7,1,0,2,,,,,,
543,CRIME_REVIEW_FOR_THE_MONTH_OF_APRIL_2026.csv,4,2026,543,B - SPECIAL & LOCAL LAWS,ARMS ACT 1962,Country Made - Prohibited Bore - In Other Area,48,7,11,9,,,,,,
544,CRIME_REVIEW_FOR_THE_MONTH_OF_APRIL_2026.csv,4,2026,544,B - SPECIAL & LOCAL LAWS,ARMS ACT 1963,Factory Made - Non Prohibited Bore - In Disturbed Area,1,0,0,0,,,,,,
545,CRIME_REVIEW_FOR_THE_MONTH_OF_APRIL_2026.csv,4,2026,545,B - SPECIAL & LOCAL LAWS,ARMS ACT 1964,Factory Made - Non Prohibited Bore - In Other Area,17,3,4,2,,,,,,
546,CRIME_REVIEW_FOR_THE_MONTH_OF_APRIL_2026.csv,4,2026,546,B - SPECIAL & LOCAL LAWS,ARMS ACT 1965,Factory Made - Prohibited Bore - In Disturbed Area,0,0,0,0,,,,,,
547,CRIME_REVIEW_FOR_THE_MONTH_OF_APRIL_2026.csv,4,2026,547,B - SPECIAL & LOCAL LAWS,ARMS ACT 1966,Factory Made - Prohibited Bore - In Other Area,15,3,6,1,,,,,,
548,CRIME_REVIEW_FOR_THE_MONTH_OF_APRIL_2026.csv,4,2026,548,B - SPECIAL & LOCAL LAWS,ANIMAL,The Karnataka Prevention of Slaughter and Preservation of Cattle Ordinance 2020,67,9,25,21,,,,,,
549,CRIME_REVIEW_FOR_THE_MONTH_OF_APRIL_2026.csv,4,2026,549,B - SPECIAL & LOCAL LAWS,ANIMAL,Wild Life Preservation Act 1972,0,0,0,0,,,,,,
550,CRIME_REVIEW_FOR_THE_MONTH_OF_APRIL_2026.csv,4,2026,550,B - SPECIAL & LOCAL LAWS,ANIMAL,Wild Life Protection Act 1972,2,0,2,0,,,,,,
551,CRIME_REVIEW_FOR_THE_MONTH_OF_APRIL_2026.csv,4,2026,551,B - SPECIAL & LOCAL LAWS,ANIMAL,Prevention of Cruelty to Animals Act 1960,129,16,36,35,,,,,,
552,CRIME_REVIEW_FOR_THE_MONTH_OF_APRIL_2026.csv,4,2026,552,B - SPECIAL & LOCAL LAWS,ANIMAL,Elephant (Preservation) Act 1879,0,0,0,0,,,,,,
553,CRIME_REVIEW_FOR_THE_MONTH_OF_APRIL_2026.csv,4,2026,553,B - SPECIAL & LOCAL LAWS,ANIMAL,Cattle Tresspass Act 1871,2,1,0,1,,,,,,
554,CRIME_REVIEW_FOR_THE_MONTH_OF_APRIL_2026.csv,4,2026,554,B - SPECIAL & LOCAL LAWS,CINEMATOGRAPHY ACT 1952,Films,1,0,1,0,,,,,,
555,CRIME_REVIEW_FOR_THE_MONTH_OF_APRIL_2026.csv,4,2026,555,B - SPECIAL & LOCAL LAWS,CINEMATOGRAPHY ACT 1953,Video,0,0,0,0,,,,,,
556,CRIME_REVIEW_FOR_THE_MONTH_OF_APRIL_2026.csv,4,2026,556,B - SPECIAL & LOCAL LAWS,CONSUMER,Liquified Petroleum Gas Supply & Control Order 2000,33,11,16,3,,,,,,
557,CRIME_REVIEW_FOR_THE_MONTH_OF_APRIL_2026.csv,4,2026,557,B - SPECIAL & LOCAL LAWS,CONSUMER,Consumer (Protection) Act 1986,3,1,0,1,,,,,,
558,CRIME_REVIEW_FOR_THE_MONTH_OF_APRIL_2026.csv,4,2026,558,B - SPECIAL & LOCAL LAWS,CONSUMER,Essential Commodities Act 1955,314,54,86,65,,,,,,
559,CRIME_REVIEW_FOR_THE_MONTH_OF_APRIL_2026.csv,4,2026,559,B - SPECIAL & LOCAL LAWS,CONSUMER,Prevention of Food Adulternation Act 1954,1,1,0,0,,,,,,
560,CRIME_REVIEW_FOR_THE_MONTH_OF_APRIL_2026.csv,4,2026,560,B - SPECIAL & LOCAL LAWS,CONSUMER,Packaged Commodities (Regulation) order 1975,0,0,0,0,,,,,,
561,CRIME_REVIEW_FOR_THE_MONTH_OF_APRIL_2026.csv,4,2026,561,B - SPECIAL & LOCAL LAWS,COPY RIGHT ACT 1957,By Company,44,8,13,14,,,,,,
562,CRIME_REVIEW_FOR_THE_MONTH_OF_APRIL_2026.csv,4,2026,562,B - SPECIAL & LOCAL LAWS,COPY RIGHT ACT 1958,By Individual,23,6,7,7,,,,,,
563,CRIME_REVIEW_FOR_THE_MONTH_OF_APRIL_2026.csv,4,2026,563,B - SPECIAL & LOCAL LAWS,CIVIL RIGHTS,Protection of Civil Rights Act 1955,1,3,0,0,,,,,,
564,CRIME_REVIEW_FOR_THE_MONTH_OF_APRIL_2026.csv,4,2026,564,B - SPECIAL & LOCAL LAWS,SCHEDULED CASTE AND THE SCHEDULED TRIBES,Scheduled Caste,546,103,142,140,,,,,,
565,CRIME_REVIEW_FOR_THE_MONTH_OF_APRIL_2026.csv,4,2026,565,B - SPECIAL & LOCAL LAWS,SCHEDULED CASTE AND THE SCHEDULED TRIBES,Scheduled Tribes,114,30,38,32,,,,,,
566,CRIME_REVIEW_FOR_THE_MONTH_OF_APRIL_2026.csv,4,2026,566,B - SPECIAL & LOCAL LAWS,SCHEDULED CASTE AND THE SCHEDULED TRIBES,Scheduled Caste Women,203,47,43,50,6,Women & Child Safety,,,0.4,token_overlap
567,CRIME_REVIEW_FOR_THE_MONTH_OF_APRIL_2026.csv,4,2026,567,B - SPECIAL & LOCAL LAWS,SCHEDULED CASTE AND THE SCHEDULED TRIBES,Scheduled Tribes Women,46,9,7,15,6,Women & Child Safety,,,0.4,token_overlap
568,CRIME_REVIEW_FOR_THE_MONTH_OF_APRIL_2026.csv,4,2026,568,B - SPECIAL & LOCAL LAWS,CHILDREN ACT,Child Labour (Prohibition & Regulation) Act1986,23,2,5,3,6,Women & Child Safety,,,0.4,token_overlap
569,CRIME_REVIEW_FOR_THE_MONTH_OF_APRIL_2026.csv,4,2026,569,B - SPECIAL & LOCAL LAWS,CHILDREN ACT,Child Marriage (Restraint) Act - 1929,54,19,12,13,6,Women & Child Safety,,,0.4,token_overlap
570,CRIME_REVIEW_FOR_THE_MONTH_OF_APRIL_2026.csv,4,2026,570,B - SPECIAL & LOCAL LAWS,CHILDREN ACT,Juvenile Justice Act 1986,39,8,13,7,,,,,,
571,CRIME_REVIEW_FOR_THE_MONTH_OF_APRIL_2026.csv,4,2026,571,B - SPECIAL & LOCAL LAWS,CHILDREN ACT,Probation of offenders Act 1958,0,0,0,0,,,,,,
572,CRIME_REVIEW_FOR_THE_MONTH_OF_APRIL_2026.csv,4,2026,572,B - SPECIAL & LOCAL LAWS,CHILDREN ACT,Protection of Children from Sexual Offences Act 2012 (POCSO),0,0,0,0,,,,,,
573,CRIME_REVIEW_FOR_THE_MONTH_OF_APRIL_2026.csv,4,2026,573,B - SPECIAL & LOCAL LAWS,PREVENTION OF CORRUPTION ACT 1988,Public Servant - Elected,1,0,1,0,,,,,,
574,CRIME_REVIEW_FOR_THE_MONTH_OF_APRIL_2026.csv,4,2026,574,B - SPECIAL & LOCAL LAWS,PREVENTION OF CORRUPTION ACT 1989,Public Servant - Gazetted - Central,0,0,0,0,,,,,,
575,CRIME_REVIEW_FOR_THE_MONTH_OF_APRIL_2026.csv,4,2026,575,B - SPECIAL & LOCAL LAWS,PREVENTION OF CORRUPTION ACT 1990,Public Servant - Gazetted - Defence,0,0,0,0,,,,,,
576,CRIME_REVIEW_FOR_THE_MONTH_OF_APRIL_2026.csv,4,2026,576,B - SPECIAL & LOCAL LAWS,PREVENTION OF CORRUPTION ACT 1991,Public Servant - Gazetted - Public Sector Undertaking,0,0,0,0,,,,,,
577,CRIME_REVIEW_FOR_THE_MONTH_OF_APRIL_2026.csv,4,2026,577,B - SPECIAL & LOCAL LAWS,PREVENTION OF CORRUPTION ACT 1992,Public Servant - Gazetted - State,0,0,0,0,,,,,,
578,CRIME_REVIEW_FOR_THE_MONTH_OF_APRIL_2026.csv,4,2026,578,B - SPECIAL & LOCAL LAWS,PREVENTION OF CORRUPTION ACT 1993,Public Servant - Non-Gazetted - Central,0,0,0,0,,,,,,
579,CRIME_REVIEW_FOR_THE_MONTH_OF_APRIL_2026.csv,4,2026,579,B - SPECIAL & LOCAL LAWS,PREVENTION OF CORRUPTION ACT 1994,Public Servant - Non-Gazetted - Defence,0,0,0,0,,,,,,
580,CRIME_REVIEW_FOR_THE_MONTH_OF_APRIL_2026.csv,4,2026,580,B - SPECIAL & LOCAL LAWS,PREVENTION OF CORRUPTION ACT 1995,Public Servant - Non-Gazetted - State,0,0,0,0,,,,,,
581,CRIME_REVIEW_FOR_THE_MONTH_OF_APRIL_2026.csv,4,2026,581,B - SPECIAL & LOCAL LAWS,CUSTOMS,Customs Act 1962,0,0,0,0,,,,,,
582,CRIME_REVIEW_FOR_THE_MONTH_OF_APRIL_2026.csv,4,2026,582,B - SPECIAL & LOCAL LAWS,CUSTOMS,Import/Export (Control) Act 1947,0,0,0,0,,,,,,
583,CRIME_REVIEW_FOR_THE_MONTH_OF_APRIL_2026.csv,4,2026,583,B - SPECIAL & LOCAL LAWS,Explosives,Explosives Substances Act 1908,17,4,4,3,,,,,,
584,CRIME_REVIEW_FOR_THE_MONTH_OF_APRIL_2026.csv,4,2026,584,B - SPECIAL & LOCAL LAWS,Explosives,Explosives Act 1884,22,2,7,2,,,,,,
585,CRIME_REVIEW_FOR_THE_MONTH_OF_APRIL_2026.csv,4,2026,585,B - SPECIAL & LOCAL LAWS,Explosives,Inflammable Substance Act 1952,0,0,0,0,,,,,,
586,CRIME_REVIEW_FOR_THE_MONTH_OF_APRIL_2026.csv,4,2026,586,B - SPECIAL & LOCAL LAWS,FOREIGN EXCHANGE,Smugglers and Foreign Exchange Manipulator Act 1976,0,0,0,0,,,,,,
587,CRIME_REVIEW_FOR_THE_MONTH_OF_APRIL_2026.csv,4,2026,587,B - SPECIAL & LOCAL LAWS,FOREIGN EXCHANGE,Foreign Exchange Regulation Act 1973,0,0,0,0,,,,,,
588,CRIME_REVIEW_FOR_THE_MONTH_OF_APRIL_2026.csv,4,2026,588,B - SPECIAL & LOCAL LAWS,FOREIGN EXCHANGE,Foreign Exchange Regulation Act 1952,0,0,0,0,,,,,,
589,CRIME_REVIEW_FOR_THE_MONTH_OF_APRIL_2026.csv,4,2026,589,B - SPECIAL & LOCAL LAWS,FOREIGNER,Foreigners Act 1946,52,2,12,4,,,,,,
590,CRIME_REVIEW_FOR_THE_MONTH_OF_APRIL_2026.csv,4,2026,590,B - SPECIAL & LOCAL LAWS,FOREIGNER,Registration of Foreigners Act 1939,1,0,1,0,,,,,,
591,CRIME_REVIEW_FOR_THE_MONTH_OF_APRIL_2026.csv,4,2026,591,B - SPECIAL & LOCAL LAWS,FOREST,Indian Forest Act 1927,1,0,1,0,,,,,,
592,CRIME_REVIEW_FOR_THE_MONTH_OF_APRIL_2026.csv,4,2026,592,B - SPECIAL & LOCAL LAWS,FOREST,Forest (Conservation) Act 1980,2,0,1,0,,,,,,
593,CRIME_REVIEW_FOR_THE_MONTH_OF_APRIL_2026.csv,4,2026,593,B - SPECIAL & LOCAL LAWS,HIJACKING,Foreign Aircraft - In India,0,0,0,0,,,,,,
594,CRIME_REVIEW_FOR_THE_MONTH_OF_APRIL_2026.csv,4,2026,594,B - SPECIAL & LOCAL LAWS,HIJACKING,Foreign Aircraft - Outside India,0,0,0,0,,,,,,
595,CRIME_REVIEW_FOR_THE_MONTH_OF_APRIL_2026.csv,4,2026,595,B - SPECIAL & LOCAL LAWS,HIJACKING,Indian Aircraft - In India,0,0,0,0,,,,,,
596,CRIME_REVIEW_FOR_THE_MONTH_OF_APRIL_2026.csv,4,2026,596,B - SPECIAL & LOCAL LAWS,HIJACKING,Indian Aircraft - Outside India,0,0,0,0,,,,,,
597,CRIME_REVIEW_FOR_THE_MONTH_OF_APRIL_2026.csv,4,2026,597,B - SPECIAL & LOCAL LAWS,IMMORAL TRAFFIC,Organised,59,10,19,20,,,,,,
598,CRIME_REVIEW_FOR_THE_MONTH_OF_APRIL_2026.csv,4,2026,598,B - SPECIAL & LOCAL LAWS,IMMORAL TRAFFIC,Un-Organised,28,3,9,9,,,,,,
599,CRIME_REVIEW_FOR_THE_MONTH_OF_APRIL_2026.csv,4,2026,599,B - SPECIAL & LOCAL LAWS,BONDED LABOUR SYSTEM,NA,4,0,0,0,,,,,,
600,CRIME_REVIEW_FOR_THE_MONTH_OF_APRIL_2026.csv,4,2026,600,B - SPECIAL & LOCAL LAWS,INDIAN MOTOR VEHICLE,NA,21,13,6,2,,,,,,
601,CRIME_REVIEW_FOR_THE_MONTH_OF_APRIL_2026.csv,4,2026,601,B - SPECIAL & LOCAL LAWS,NARCOTIC DRUGS & PSYCHOTROPIC SUBSTANCES ACT,Cultivated/Processed,2455,204,571,524,,,,,,
602,CRIME_REVIEW_FOR_THE_MONTH_OF_APRIL_2026.csv,4,2026,602,B - SPECIAL & LOCAL LAWS,NARCOTIC DRUGS & PSYCHOTROPIC SUBSTANCES ACT,Synthetic,1882,313,447,416,,,,,,
